date,time,PRICE_ALGN_ALGN_ON_IDXX,PRICE_IDXX_ALGN_ON_IDXX,PRICE_ABNB_ABNB_ON_EBAY,PRICE_EBAY_ABNB_ON_EBAY,PRICE_EBAY_EBAY_ON_SPLK,PRICE_SPLK_EBAY_ON_SPLK,PRICE_CSCO_CSCO_ON_WDAY,PRICE_WDAY_CSCO_ON_WDAY,BETA_CSCO_ON_WDAY,SPREAD_CSCO_ON_WDAY,Z_CSCO_ON_WDAY,BETA_EBAY_ON_SPLK,SPREAD_EBAY_ON_SPLK,Z_EBAY_ON_SPLK,BETA_ABNB_ON_EBAY,SPREAD_ABNB_ON_EBAY,Z_ABNB_ON_EBAY,BETA_ALGN_ON_IDXX,SPREAD_ALGN_ON_IDXX,Z_ALGN_ON_IDXX,market_close,SIGNAL_CSCO_ON_WDAY,SIGNAL_EBAY_ON_SPLK,SIGNAL_ABNB_ON_EBAY,SIGNAL_ALGN_ON_IDXX,POS_CSCO_ON_WDAY,POS_EBAY_ON_SPLK,POS_ABNB_ON_EBAY,POS_ALGN_ON_IDXX,POS_BETA_CSCO_ON_WDAY,POS_BETA_EBAY_ON_SPLK,POS_BETA_ABNB_ON_EBAY,POS_BETA_ALGN_ON_IDXX,PAIR_BASE_CSCO_ON_WDAY,PAIR_BASE_EBAY_ON_SPLK,PAIR_BASE_ABNB_ON_EBAY,PAIR_BASE_ALGN_ON_IDXX,PAIR_RET_CSCO_ON_WDAY,PAIR_RET_EBAY_ON_SPLK,PAIR_RET_ABNB_ON_EBAY,PAIR_RET_ALGN_ON_IDXX,SL_CSCO_ON_WDAY,SL_EBAY_ON_SPLK,SL_ABNB_ON_EBAY,SL_ALGN_ON_IDXX,LOSS_CSCO_ON_WDAY,LOSS_EBAY_ON_SPLK,LOSS_ABNB_ON_EBAY,LOSS_ALGN_ON_IDXX,COOLDOWN_CSCO_ON_WDAY,COOLDOWN_EBAY_ON_SPLK,COOLDOWN_ABNB_ON_EBAY,COOLDOWN_ALGN_ON_IDXX,CAPITAL_CSCO_ON_WDAY,CAPITAL_EBAY_ON_SPLK,CAPITAL_ABNB_ON_EBAY,CAPITAL_ALGN_ON_IDXX,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-09-28,14:52:00.000000000,207.46,333.01,108.28,38.2,38.2,81.22,41.115,154.195,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.948572306821,0.0,0.0,0.0,-0.002047043080132196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,14:53:00.000000000,207.27,333.0,108.54,38.22,38.22,81.19,41.14,154.23,0.08530341492286914,27.983654316445893,0.7922129107999342,0.2990897270140431,13.936905063729839,1.5138391596401948,5.094739817915089,-86.1809558407147,0.6168057858190011,0.9997210438719892,-125.6371076093724,-1.3706150652335407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.747747149249,0.0,0.0,0.0,-0.00031547723009538273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,14:54:00.000000000,207.21,333.005,108.62,38.215,38.215,81.185,41.115,154.31,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.693159728035,0.0,0.0,0.0,-0.00011521415824972982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,14:55:00.000000000,207.5,332.86,108.6,38.17,38.17,81.1,41.1,154.185,0.08544805441990722,27.925191729266608,0.7937254776984646,,,,,,,0.9808107541789415,-118.97266763600248,-1.2427297144213307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.8261949432402,0.0,0.0,0.0,0.0007873351600868593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,14:56:00.000000000,207.81,332.46,108.54,38.17,38.17,80.95,41.12,154.11,,,,0.2988448984164283,13.978505473190129,1.5208345485157433,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.7031886403582,0.0,0.0,0.0,0.0013085100854783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,14:57:00.000000000,207.425,332.75,108.59,38.14,38.14,80.96,41.115,153.85,0.08570918818362087,27.92864139794993,0.7988847244878597,,,,5.071060919008079,-84.82026345096813,0.6596263439992797,0.9621994658860556,-112.74687227358498,-1.1238268919500005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.6321182099477,0.0,0.0,0.0,-0.0012311531511094128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,14:58:00.000000000,207.41,332.67,108.47,38.14,38.14,80.86,41.1,153.87,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.5305169493713,0.0,0.0,0.0,0.00012614025577362906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,14:59:00.000000000,207.545,332.7,108.46,38.115,38.115,80.95,41.105,153.925,0.08592474494248636,27.879033634727783,0.8009014930611217,0.2986099133652661,13.94252751308171,1.506772977909531,,,,0.9421973419738038,-105.92405567468452,-0.9949790573123606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,567.6979924220874,0.0,0.0,0.0,0.00018065024562024785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:00:00.000000000,208.29,332.405,108.4719,38.09,38.09,80.9269,41.11,153.86,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,568.123650273712,0.0,0.0,0.0,0.0018748386687690486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:01:00.000000000,208.64,333.03,108.68,38.14,38.14,80.99,41.15,154.12,0.0862354023790078,27.859399785347314,0.804636816333472,,,,5.046203977061778,-83.78221968513623,0.6944650236000388,0.918485702197121,-97.2432934027072,-0.8333050982573458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,569.150222621965,0.0,0.0,0.0,-0.00057482618105367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:02:00.000000000,208.66,333.35,108.7085,38.16,38.16,80.97,41.15,154.15,,,,0.29838254444507795,13.999965376282034,1.5179015161692513,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,569.5166276642707,0.0,0.0,0.0,-0.0005734954135692155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:03:00.000000000,209.135,333.55,108.94,38.2,38.2,81.06,41.17,154.36,0.08654975094813218,27.810180443646317,0.8066054355208051,,,,,,,0.8914436662420469,-88.20603487503473,-0.6658740672013719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,570.2081308157117,0.0,0.0,0.0,0.00045388815006003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:04:00.000000000,208.86,333.35,108.9,38.16,38.16,81.13,41.14,154.41,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,569.7166276642706,0.0,0.0,0.0,-0.00010258859072258921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:05:00.000000000,209.078,333.06,108.88,38.15,38.15,80.96,41.12,154.3,0.08670559356615622,27.741326912742093,0.807369338029548,0.29815870994207594,14.01107084308953,1.5164299648443744,5.018349949749884,-82.57005058295806,0.7340273097906599,0.8719848713796859,-81.34528126171821,-0.5383543569709668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,569.6206980946812,0.0,0.0,0.0,0.0009336739420266641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:06:00.000000000,210.215,332.99,108.83,38.12,38.12,80.94,41.1,154.24,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,570.6819219916769,0.0,0.0,0.0,0.0021290941622397735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:07:00.000000000,210.03,333.0,108.9,38.14,38.14,80.975,41.12,154.235,0.08687165165055516,27.72135080767662,0.8110416044017654,,,,,,,0.8525215332887629,-73.85967058515806,-0.39983311410782835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,570.507747149249,0.0,0.0,0.0,-0.0003431423881251486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:08:00.000000000,211.3,333.0,108.95,38.15,38.15,81.13,41.115,154.29,,,,0.2979504247127319,13.97728204305606,1.5028383774040346,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.777747149249,0.0,0.0,0.0,0.0022260872115164618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:09:00.000000000,210.78,332.79,108.8,38.15,38.15,80.93,41.08,153.955,0.08696817722412074,27.69081427546049,0.8141152558583017,,,,4.988077641551855,-81.49516202520327,0.7702604848885779,0.8348118465900521,-67.03703442670346,-0.2736058909495258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.0304188402359,0.0,0.0,0.0,-0.0005118626816908442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:10:00.000000000,210.805,333.36,108.85,38.19,38.19,81.0,41.09,154.05,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.6724528218427,0.0,0.0,0.0,-0.0010367818632311045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:11:00.000000000,210.86,333.36,108.99,38.215,38.215,81.035,41.13,154.34,0.08711831125945099,27.68415984021634,0.8186321857532288,0.29772741456281643,14.088658960902176,1.5281856504144002,,,,0.815867526755752,-61.11759871929752,-0.1639514225597333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.7274528218427,0.0,0.0,0.0,0.00009620893875246275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:12:00.000000000,210.32,333.59,109.11,38.26,38.26,81.24,41.14,154.515,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.4364314459998,0.0,0.0,0.0,-0.001379990798522931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:13:00.000000000,210.37,333.24,109.125,38.225,38.225,81.3,41.12,154.725,0.08714337330714855,27.636741565051437,0.8207692894836944,,,,4.95910701685411,-80.43686571924835,0.8062991001143813,0.7991975239382568,-55.95458287718469,-0.0681839139147362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.107550930978,0.0,0.0,0.0,0.0007505305777170177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:14:00.000000000,210.39,333.18,108.96,38.2,38.2,81.28,41.09,154.73,,,,0.29752712565463457,14.016995226791305,1.5042813284114267,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.0625999855458,0.0,0.0,0.0,0.0001487477188731952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:15:00.000000000,209.55,333.14,108.98,38.2,38.2,81.37,41.12,154.675,0.08715282748847375,27.63963640822032,0.8259642208095825,,,,,,,0.7770602220220665,-49.319842364431224,0.054169957496588046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,570.1792993552576,0.0,0.0,0.0,-0.0013951173999696552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:16:00.000000000,210.095,333.255,108.83,38.19,38.19,81.39,41.125,154.75,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,570.8487886673362,0.0,0.0,0.0,0.0007375060588781358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:17:00.000000000,210.22,333.0,108.81,38.2,38.2,81.5,41.155,154.985,0.08719524034634328,27.641045674921987,0.8310889621629213,0.2973112522055798,13.96913294524525,1.4868630388119994,4.926333765010102,-79.3759498233859,0.8425871179174985,0.755426655819894,-41.33707638802471,0.20085329117265632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,570.6977471492489,0.0,0.0,0.0,0.0007025354630663188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:18:00.000000000,210.695,333.28,109.06,38.18,38.18,81.5,41.15,154.88,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.4758515612663,0.0,0.0,0.0,0.00030120249964421357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:19:00.000000000,210.56,333.24,109.06,38.18,38.18,81.46,41.145,155.03,0.08718962862538181,27.627991874207062,0.8353732411638028,,,,,,,0.7306164066451836,-32.91061135044097,0.3553816443981248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.2975509309781,0.0,0.0,0.0,-0.00016046062044668542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:20:00.000000000,210.61,333.71,109.29,38.22,38.22,81.65,41.2,155.42,,,,0.29708132151025246,13.963310098687884,1.4807494937839822,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.8563333368645,0.0,0.0,0.0,-0.00080305333908521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:21:00.000000000,212.24,335.355,109.32,38.28,38.28,81.695,41.2515,155.62,0.08738703255081909,27.652329994441534,0.8420499515551015,,,,4.892131293610268,-77.95078591940106,0.8886896678108639,0.6999290357900412,-22.48470179736927,0.5458675300214602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,575.2670717574666,0.0,0.0,0.0,-0.0002635949132933452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:22:00.000000000,211.62,335.355,109.28,38.27,38.27,81.605,41.26,155.62,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,574.6470717574666,0.0,0.0,0.0,-0.0010777602794226982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:23:00.000000000,211.94,335.74,109.15,38.25,38.25,81.62,41.2204,155.68,0.0874426281772766,27.607331645361576,0.8446036782544873,0.2968410979862646,14.021829582361079,1.4918091022315336,,,,0.6698086953707572,-12.941571383778012,0.719704372374644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,575.3838403239905,0.0,0.0,0.0,-0.00016839651897634266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:24:00.000000000,211.7396,335.405,109.16,38.27,38.27,81.6,41.25,155.53,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,574.8207975453267,0.0,0.0,0.0,0.00028197312349327326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:25:00.000000000,211.63,335.86,109.14,38.29,38.29,81.64,41.25,155.68,0.08759799969883005,27.61274340688614,0.8503074781326836,,,,4.856351780066345,-76.80970965874035,0.9274833966892219,0.6387078450226094,-2.88641682929358,0.9020252586573231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,575.2037422148551,0.0,0.0,0.0,-0.0010475345918234714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:26:00.000000000,210.6,336.38,109.13,38.245,38.245,81.58,41.24,155.5,,,,0.2965997634952604,14.048391294056653,1.4942332415014214,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,574.7366504086017,0.0,0.0,0.0,-0.002769293863793369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:27:00.000000000,210.61,335.85,109.005,38.27,38.27,81.51,41.26,155.38,0.08786268327789105,27.607896272281288,0.8554342519090128,,,,,,,0.6105851313485918,5.544983636575438,1.0538341897896233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,574.172917057283,0.0,0.0,0.0,0.0010156536057055279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:28:00.000000000,210.2255,334.84,108.83,38.21,38.21,81.33,41.1901,155.01,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,572.695076142506,0.0,0.0,0.0,0.0012345425806740689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:29:00.000000000,209.63,334.975,108.78,38.22,38.22,81.31,41.17,154.93,0.08794670836255655,27.544416473389113,0.8569984461134976,0.2963313339834522,14.1252992338055,1.509973705145195,4.8191636280066765,-75.40843386241517,0.973393880131358,0.586730722147802,13.089876348540002,1.1884027932392551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,572.2457157697288,0.0,0.0,0.0,-0.0012949991332529074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:30:00.000000000,210.03,335.155,108.61,38.19,38.19,81.21,41.1411,154.765,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,572.8405686060256,0.0,0.0,0.0,0.0003584948878598943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:31:00.000000000,210.31,334.83,108.63,38.18,38.18,81.15,41.1145,154.7,0.0879252990392978,27.51245623862063,0.8605884022298523,,,,,,,0.566596169890624,20.59660443552238,1.3209943645267064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,572.7687509849341,0.0,0.0,0.0,0.001102955439467349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:32:00.000000000,210.47,334.87,108.58,38.18,38.18,81.15,41.105,154.615,,,,0.29606391842729973,14.154413019624624,1.5128833496145768,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,572.9720516152222,0.0,0.0,0.0,0.00020374604849015933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:33:00.000000000,210.44,334.67,108.69,38.19,38.19,81.15,41.09,154.63,0.08786112904213528,27.504033616214628,0.8655949488736916,,,,4.780324999625298,-73.87061173569015,1.02302815741882,0.5487162206927271,26.801142420765018,1.4286597322286259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,572.7255484637813,0.0,0.0,0.0,0.00032550130659116214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:34:00.000000000,210.09,334.825,108.73,38.22,38.22,81.295,41.13,154.83,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,572.543338406148,0.0,0.0,0.0,-0.0009040803989897541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:35:00.000000000,210.02,334.265,108.64,38.24,38.24,81.28,41.15,154.65,0.08793158578343228,27.551380258592197,0.8740368007398026,0.2957831826177007,14.19874291683329,1.5197687808324492,,,,0.5336196121957791,31.649640329377917,1.5106875268421907,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.8671295821132,0.0,0.0,0.0,0.0009365384034115555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
2022-09-28,15:36:00.000000000,210.01,334.265,108.71,38.27,38.27,81.27,41.2,154.755,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0825157572049517,0.0,0.0,0.0,571.8571295821132,0.0,0.0,0.0,-0.000017486579456536937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735667562305047,0.9735667562305047,0.0
