,number,value,datetime_start,datetime_complete,duration,params_ADSK_BIIB_beta_win,params_ADSK_BIIB_stop_loss,params_ADSK_BIIB_trade_freq,params_ADSK_BIIB_z_entry,params_ADSK_BIIB_z_exit,params_ADSK_BIIB_z_stop_scaler,params_ADSK_BIIB_z_win,params_ADSK_LRCX_beta_win,params_ADSK_LRCX_stop_loss,params_ADSK_LRCX_trade_freq,params_ADSK_LRCX_z_entry,params_ADSK_LRCX_z_exit,params_ADSK_LRCX_z_stop_scaler,params_ADSK_LRCX_z_win,params_ALGN_NFLX_beta_win,params_ALGN_NFLX_stop_loss,params_ALGN_NFLX_trade_freq,params_ALGN_NFLX_z_entry,params_ALGN_NFLX_z_exit,params_ALGN_NFLX_z_stop_scaler,params_ALGN_NFLX_z_win,params_ALGN_ZS_beta_win,params_ALGN_ZS_stop_loss,params_ALGN_ZS_trade_freq,params_ALGN_ZS_z_entry,params_ALGN_ZS_z_exit,params_ALGN_ZS_z_stop_scaler,params_ALGN_ZS_z_win,params_AMD_NFLX_beta_win,params_AMD_NFLX_stop_loss,params_AMD_NFLX_trade_freq,params_AMD_NFLX_z_entry,params_AMD_NFLX_z_exit,params_AMD_NFLX_z_stop_scaler,params_AMD_NFLX_z_win,params_ASML_BIIB_beta_win,params_ASML_BIIB_stop_loss,params_ASML_BIIB_trade_freq,params_ASML_BIIB_z_entry,params_ASML_BIIB_z_exit,params_ASML_BIIB_z_stop_scaler,params_ASML_BIIB_z_win,params_ASML_CPRT_beta_win,params_ASML_CPRT_stop_loss,params_ASML_CPRT_trade_freq,params_ASML_CPRT_z_entry,params_ASML_CPRT_z_exit,params_ASML_CPRT_z_stop_scaler,params_ASML_CPRT_z_win,params_ASML_EBAY_beta_win,params_ASML_EBAY_stop_loss,params_ASML_EBAY_trade_freq,params_ASML_EBAY_z_entry,params_ASML_EBAY_z_exit,params_ASML_EBAY_z_stop_scaler,params_ASML_EBAY_z_win,params_ATVI_MRNA_beta_win,params_ATVI_MRNA_stop_loss,params_ATVI_MRNA_trade_freq,params_ATVI_MRNA_z_entry,params_ATVI_MRNA_z_exit,params_ATVI_MRNA_z_stop_scaler,params_ATVI_MRNA_z_win,params_ATVI_NTES_beta_win,params_ATVI_NTES_stop_loss,params_ATVI_NTES_trade_freq,params_ATVI_NTES_z_entry,params_ATVI_NTES_z_exit,params_ATVI_NTES_z_stop_scaler,params_ATVI_NTES_z_win,params_BIIB_CPRT_beta_win,params_BIIB_CPRT_stop_loss,params_BIIB_CPRT_trade_freq,params_BIIB_CPRT_z_entry,params_BIIB_CPRT_z_exit,params_BIIB_CPRT_z_stop_scaler,params_BIIB_CPRT_z_win,params_BIIB_EBAY_beta_win,params_BIIB_EBAY_stop_loss,params_BIIB_EBAY_trade_freq,params_BIIB_EBAY_z_entry,params_BIIB_EBAY_z_exit,params_BIIB_EBAY_z_stop_scaler,params_BIIB_EBAY_z_win,params_BIIB_FISV_beta_win,params_BIIB_FISV_stop_loss,params_BIIB_FISV_trade_freq,params_BIIB_FISV_z_entry,params_BIIB_FISV_z_exit,params_BIIB_FISV_z_stop_scaler,params_BIIB_FISV_z_win,params_BIIB_KLAC_beta_win,params_BIIB_KLAC_stop_loss,params_BIIB_KLAC_trade_freq,params_BIIB_KLAC_z_entry,params_BIIB_KLAC_z_exit,params_BIIB_KLAC_z_stop_scaler,params_BIIB_KLAC_z_win,params_CSCO_EBAY_beta_win,params_CSCO_EBAY_stop_loss,params_CSCO_EBAY_trade_freq,params_CSCO_EBAY_z_entry,params_CSCO_EBAY_z_exit,params_CSCO_EBAY_z_stop_scaler,params_CSCO_EBAY_z_win,params_DLTR_EA_beta_win,params_DLTR_EA_stop_loss,params_DLTR_EA_trade_freq,params_DLTR_EA_z_entry,params_DLTR_EA_z_exit,params_DLTR_EA_z_stop_scaler,params_DLTR_EA_z_win,params_EBAY_FISV_beta_win,params_EBAY_FISV_stop_loss,params_EBAY_FISV_trade_freq,params_EBAY_FISV_z_entry,params_EBAY_FISV_z_exit,params_EBAY_FISV_z_stop_scaler,params_EBAY_FISV_z_win,params_EBAY_MSFT_beta_win,params_EBAY_MSFT_stop_loss,params_EBAY_MSFT_trade_freq,params_EBAY_MSFT_z_entry,params_EBAY_MSFT_z_exit,params_EBAY_MSFT_z_stop_scaler,params_EBAY_MSFT_z_win,params_EBAY_SWKS_beta_win,params_EBAY_SWKS_stop_loss,params_EBAY_SWKS_trade_freq,params_EBAY_SWKS_z_entry,params_EBAY_SWKS_z_exit,params_EBAY_SWKS_z_stop_scaler,params_EBAY_SWKS_z_win,params_EXC_NTES_beta_win,params_EXC_NTES_stop_loss,params_EXC_NTES_trade_freq,params_EXC_NTES_z_entry,params_EXC_NTES_z_exit,params_EXC_NTES_z_stop_scaler,params_EXC_NTES_z_win,params_FAST_TXN_beta_win,params_FAST_TXN_stop_loss,params_FAST_TXN_trade_freq,params_FAST_TXN_z_entry,params_FAST_TXN_z_exit,params_FAST_TXN_z_stop_scaler,params_FAST_TXN_z_win,params_FB_MRNA_beta_win,params_FB_MRNA_stop_loss,params_FB_MRNA_trade_freq,params_FB_MRNA_z_entry,params_FB_MRNA_z_exit,params_FB_MRNA_z_stop_scaler,params_FB_MRNA_z_win,params_FB_NTES_beta_win,params_FB_NTES_stop_loss,params_FB_NTES_trade_freq,params_FB_NTES_z_entry,params_FB_NTES_z_exit,params_FB_NTES_z_stop_scaler,params_FB_NTES_z_win,params_FB_PYPL_beta_win,params_FB_PYPL_stop_loss,params_FB_PYPL_trade_freq,params_FB_PYPL_z_entry,params_FB_PYPL_z_exit,params_FB_PYPL_z_stop_scaler,params_FB_PYPL_z_win,params_FISV_HON_beta_win,params_FISV_HON_stop_loss,params_FISV_HON_trade_freq,params_FISV_HON_z_entry,params_FISV_HON_z_exit,params_FISV_HON_z_stop_scaler,params_FISV_HON_z_win,params_GOOG_GOOGL_beta_win,params_GOOG_GOOGL_stop_loss,params_GOOG_GOOGL_trade_freq,params_GOOG_GOOGL_z_entry,params_GOOG_GOOGL_z_exit,params_GOOG_GOOGL_z_stop_scaler,params_GOOG_GOOGL_z_win,params_LRCX_NXPI_beta_win,params_LRCX_NXPI_stop_loss,params_LRCX_NXPI_trade_freq,params_LRCX_NXPI_z_entry,params_LRCX_NXPI_z_exit,params_LRCX_NXPI_z_stop_scaler,params_LRCX_NXPI_z_win,params_MCHP_CPRT_beta_win,params_MCHP_CPRT_stop_loss,params_MCHP_CPRT_trade_freq,params_MCHP_CPRT_z_entry,params_MCHP_CPRT_z_exit,params_MCHP_CPRT_z_stop_scaler,params_MCHP_CPRT_z_win,params_MRNA_NTES_beta_win,params_MRNA_NTES_stop_loss,params_MRNA_NTES_trade_freq,params_MRNA_NTES_z_entry,params_MRNA_NTES_z_exit,params_MRNA_NTES_z_stop_scaler,params_MRNA_NTES_z_win,params_MSFT_CPRT_beta_win,params_MSFT_CPRT_stop_loss,params_MSFT_CPRT_trade_freq,params_MSFT_CPRT_z_entry,params_MSFT_CPRT_z_exit,params_MSFT_CPRT_z_stop_scaler,params_MSFT_CPRT_z_win,params_MTCH_NFLX_beta_win,params_MTCH_NFLX_stop_loss,params_MTCH_NFLX_trade_freq,params_MTCH_NFLX_z_entry,params_MTCH_NFLX_z_exit,params_MTCH_NFLX_z_stop_scaler,params_MTCH_NFLX_z_win,params_MTCH_NTES_beta_win,params_MTCH_NTES_stop_loss,params_MTCH_NTES_trade_freq,params_MTCH_NTES_z_entry,params_MTCH_NTES_z_exit,params_MTCH_NTES_z_stop_scaler,params_MTCH_NTES_z_win,params_OKTA_ZS_beta_win,params_OKTA_ZS_stop_loss,params_OKTA_ZS_trade_freq,params_OKTA_ZS_z_entry,params_OKTA_ZS_z_exit,params_OKTA_ZS_z_stop_scaler,params_OKTA_ZS_z_win,params_PDD_NTES_beta_win,params_PDD_NTES_stop_loss,params_PDD_NTES_trade_freq,params_PDD_NTES_z_entry,params_PDD_NTES_z_exit,params_PDD_NTES_z_stop_scaler,params_PDD_NTES_z_win,params_PYPL_MRNA_beta_win,params_PYPL_MRNA_stop_loss,params_PYPL_MRNA_trade_freq,params_PYPL_MRNA_z_entry,params_PYPL_MRNA_z_exit,params_PYPL_MRNA_z_stop_scaler,params_PYPL_MRNA_z_win,params_PYPL_NTES_beta_win,params_PYPL_NTES_stop_loss,params_PYPL_NTES_trade_freq,params_PYPL_NTES_z_entry,params_PYPL_NTES_z_exit,params_PYPL_NTES_z_stop_scaler,params_PYPL_NTES_z_win,params_PYPL_ZM_beta_win,params_PYPL_ZM_stop_loss,params_PYPL_ZM_trade_freq,params_PYPL_ZM_z_entry,params_PYPL_ZM_z_exit,params_PYPL_ZM_z_stop_scaler,params_PYPL_ZM_z_win,params_ROST_MRNA_beta_win,params_ROST_MRNA_stop_loss,params_ROST_MRNA_trade_freq,params_ROST_MRNA_z_entry,params_ROST_MRNA_z_exit,params_ROST_MRNA_z_stop_scaler,params_ROST_MRNA_z_win,params_TEAM_ZS_beta_win,params_TEAM_ZS_stop_loss,params_TEAM_ZS_trade_freq,params_TEAM_ZS_z_entry,params_TEAM_ZS_z_exit,params_TEAM_ZS_z_stop_scaler,params_TEAM_ZS_z_win,params_ZM_NTES_beta_win,params_ZM_NTES_stop_loss,params_ZM_NTES_trade_freq,params_ZM_NTES_z_entry,params_ZM_NTES_z_exit,params_ZM_NTES_z_stop_scaler,params_ZM_NTES_z_win,params_buffer_capital,params_pairs_to_trade,state
99,99,0.7305875329526379,2025-06-21 19:24:12.546214,2025-06-21 19:24:15.366163,0 days 00:00:02.819949,3872.0,0.01,1m,2.8,0.2,2.0,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,0.01,1m,2.0,0.6000000000000001,1.0,544,,,,,,,,4960.0,0.015,4m,1.6,0.2,1.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7296.0,0.015,5m,1.8,0.0,1.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672.0,0.02,4m,2.0,0.4,1.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,0.015,3m,1.6,0.6000000000000001,0.5,320,,,,,,,,0.45,3,COMPLETE
100,100,-1.5724131648300066,2025-06-21 19:24:15.454986,2025-06-21 19:24:20.953265,0 days 00:00:05.498279,3144.0,0.02,3m,3.0,0.0,2.0,992.0,,,,,,,,,,,,,,,6312.0,0.015,3m,1.0,1.0,1.5,888.0,2888.0,0.015,1m,1.4,0.2,0.5,664.0,,,,,,,,1240,0.01,2m,2.2,0.4,1.0,720,,,,,,,,5376.0,0.015,4m,1.4,1.0,1.0,984.0,,,,,,,,,,,,,,,,,,,,,,2632.0,0.02,2m,1.2,0.4,2.0,168.0,,,,,,,,,,,,,,,7648.0,0.015,5m,1.2,1.0,2.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.0,0.01,4m,1.0,0.6000000000000001,1.5,416.0,,,,,,,,,,,,,,,5008.0,0.015,4m,1.8,0.2,1.0,416.0,,,,,,,,,,,,,,,6544.0,0.02,3m,2.4000000000000004,0.0,1.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040.0,0.015,1m,2.4000000000000004,0.0,0.5,488.0,,,,,,,,,,,,,,,,,,,,,,3256,0.015,4m,1.4,0.2,1.0,488,,,,,,,,0.5,6,COMPLETE
101,101,-0.013368871667247048,2025-06-21 19:24:21.041840,2025-06-21 19:24:26.004336,0 days 00:00:04.962496,4104.0,0.01,3m,2.8,0.0,2.0,432.0,,,,,,,,,,,,,,,6904.0,0.015,3m,1.2,1.0,1.5,840.0,,,,,,,,,,,,,,,2112,0.01,5m,1.6,0.2,1.0,464,,,,,,,,6312.0,0.015,4m,2.8,0.8,1.0,848.0,,,,,,,,,,,,,,,,,,,,,,2480.0,0.02,2m,1.4,0.6000000000000001,2.0,624.0,,,,,,,,,,,,,,,3128.0,0.015,5m,2.0,0.0,1.5,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.0,0.015,3m,2.2,0.8,1.0,496.0,,,,,,,,,,,,,,,4088.0,0.015,5m,2.2,0.4,1.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4896.0,0.015,2m,1.6,1.0,0.5,536.0,,,,,,,,,,,,,,,,,,,,,,3800,0.015,4m,1.8,0.4,0.5,384,,,,,,,,0.35000000000000003,5,COMPLETE
102,102,1.7780185379646867,2025-06-21 19:24:26.082986,2025-06-21 19:24:32.211106,0 days 00:00:06.128120,4752.0,0.01,3m,2.6,0.0,2.0,688.0,,,,,,,,,,,,,,,5384.0,0.015,3m,1.2,0.8,1.5,792.0,1608.0,0.01,5m,1.0,0.4,1.5,944.0,,,,,,,,2736,0.01,5m,1.8,0.2,1.5,80,,,,,,,,5896.0,0.015,4m,2.4000000000000004,0.8,1.0,832.0,,,,,,,,,,,,,,,,,,,,,,2096.0,0.02,2m,1.4,0.6000000000000001,2.0,440.0,,,,,,,,,,,,,,,7336.0,0.015,5m,1.8,0.0,1.5,272.0,,,,,,,,1816.0,0.015,2m,1.2,1.0,0.5,960.0,,,,,,,,,,,,,,,2272.0,0.015,3m,1.4,0.8,1.0,632.0,,,,,,,,1048.0,0.01,5m,3.0,1.0,1.0,520.0,5472.0,0.015,3m,2.0,0.4,1.0,496.0,,,,,,,,,,,,,,,6944.0,0.015,5m,2.8,0.2,1.5,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.0,0.015,2m,1.8,1.0,0.5,424.0,,,,,,,,,,,,,,,,,,,,,,4008,0.015,4m,1.6,0.2,0.5,440,,,,,,,,0.35000000000000003,7,COMPLETE
103,103,1.3677366921406708,2025-06-21 19:24:32.309996,2025-06-21 19:24:38.686221,0 days 00:00:06.376225,3680.0,0.01,3m,2.8,0.0,2.0,704.0,,,,,,,,,,,,,,,5248.0,0.015,3m,1.0,0.8,1.5,872.0,1680.0,0.01,5m,1.0,0.4,1.5,944.0,,,,,,,,2712,0.01,1m,1.8,0.0,1.5,72,,,,,,,,5696.0,0.015,4m,2.2,0.8,1.0,872.0,,,,,,,,,,,,,,,,,,,,,,2144.0,0.02,2m,1.0,0.6000000000000001,2.0,432.0,,,,,,,,,,,,,,,7128.0,0.015,5m,1.8,0.0,1.5,256.0,,,,,,,,1680.0,0.015,2m,1.2,1.0,0.5,1000.0,,,,,,,,,,,,,,,2272.0,0.02,3m,1.4,0.0,1.0,728.0,,,,,,,,1104.0,0.01,5m,2.6,1.0,1.0,392.0,5488.0,0.015,3m,2.0,0.4,1.0,456.0,,,,,,,,,,,,,,,6984.0,0.015,5m,2.8,0.2,1.5,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.0,0.015,5m,1.8,1.0,0.5,416.0,,,,,,,,,,,,,,,,,,,,,,4240,0.015,4m,1.6,0.2,0.5,464,,,,,,,,0.35000000000000003,7,COMPLETE
104,104,1.6617427258688964,2025-06-21 19:24:38.783106,2025-06-21 19:24:46.993884,0 days 00:00:08.210778,6104.0,0.01,3m,2.6,0.0,2.0,672.0,,,,,,,,,,,,,,,5320.0,0.015,3m,1.0,1.0,1.5,808.0,2112.0,0.01,5m,1.2,0.4,1.5,968.0,,,,,,,,2760,0.01,1m,1.8,0.0,1.5,72,,,,,,,,5200.0,0.015,4m,2.4000000000000004,0.8,1.0,912.0,,,,,,,,,,,,,,,6784.0,0.015,3m,1.6,0.4,2.0,392.0,2328.0,0.02,2m,1.0,0.4,2.0,192.0,,,,,,,,,,,,,,,7352.0,0.015,1m,1.8,0.0,1.5,264.0,5424.0,0.01,2m,2.2,0.2,0.5,752.0,1888.0,0.015,2m,1.2,1.0,0.5,968.0,,,,,,,,,,,,,,,2224.0,0.02,3m,1.2,0.0,1.0,784.0,,,,,,,,1168.0,0.01,5m,3.0,1.0,1.0,496.0,5448.0,0.015,3m,2.0,0.4,1.0,368.0,,,,,,,,,,,,,,,6824.0,0.015,5m,2.8,0.2,1.5,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368.0,0.01,5m,2.2,0.8,0.5,184.0,,,,,,,,2680.0,0.015,5m,2.0,1.0,0.5,432.0,,,,,,,,,,,,,,,7784.0,0.015,5m,1.8,0.4,0.5,672.0,4272,0.015,4m,1.6,0.2,0.5,528,,,,,,,,0.35000000000000003,9,COMPLETE
105,105,1.7520439947146111,2025-06-21 19:24:47.086129,2025-06-21 19:24:55.215145,0 days 00:00:08.129016,5992.0,0.01,3m,2.6,0.0,2.0,664.0,,,,,,,,,,,,,,,5504.0,0.015,3m,1.0,0.8,1.5,784.0,1408.0,0.01,5m,1.2,0.4,1.5,992.0,,,,,,,,2696,0.01,1m,1.8,0.0,1.5,80,,,,,,,,5656.0,0.015,4m,2.2,0.8,1.0,832.0,,,,,,,,,,,,,,,6600.0,0.015,3m,1.6,0.4,2.0,328.0,2104.0,0.02,2m,1.0,0.6000000000000001,2.0,200.0,,,,,,,,,,,,,,,7104.0,0.015,1m,1.8,0.0,1.5,344.0,5160.0,0.01,2m,2.2,0.2,0.5,752.0,1856.0,0.015,2m,1.2,1.0,0.5,992.0,,,,,,,,,,,,,,,2304.0,0.02,3m,1.2,0.0,1.0,760.0,,,,,,,,1048.0,0.01,5m,3.0,1.0,1.0,480.0,5440.0,0.015,3m,1.8,0.4,1.0,384.0,,,,,,,,,,,,,,,6816.0,0.015,5m,2.8,0.2,1.5,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824.0,0.01,5m,2.2,0.8,0.5,184.0,,,,,,,,2696.0,0.015,5m,2.0,1.0,0.5,448.0,,,,,,,,,,,,,,,7760.0,0.015,5m,1.8,0.4,0.5,696.0,4272,0.015,4m,1.6,0.2,0.5,536,,,,,,,,0.35000000000000003,9,COMPLETE
106,106,1.8909936962842726,2025-06-21 19:24:55.322922,2025-06-21 19:25:03.712885,0 days 00:00:08.389963,6296.0,0.01,3m,2.6,0.0,2.0,656.0,,,,,,,,,,,,,,,5464.0,0.015,3m,1.0,0.8,1.5,800.0,2056.0,0.01,5m,1.0,0.4,1.5,976.0,,,,,,,,3288,0.01,1m,1.8,0.0,1.5,80,,,,,,,,5184.0,0.015,4m,2.2,0.8,1.0,808.0,,,,,,,,,,,,,,,6584.0,0.015,3m,1.6,0.4,2.0,376.0,2040.0,0.02,2m,1.0,0.4,2.0,200.0,,,,,,,,,,,,,,,7120.0,0.015,1m,1.8,0.4,1.5,344.0,5384.0,0.01,2m,2.2,0.2,0.5,752.0,1688.0,0.015,2m,1.2,1.0,0.5,952.0,,,,,,,,,,,,,,,2360.0,0.02,3m,1.2,0.0,1.0,816.0,,,,,,,,1104.0,0.01,5m,3.0,1.0,1.0,472.0,5624.0,0.015,3m,1.8,0.4,1.0,368.0,,,,,,,,,,,,,,,6864.0,0.015,5m,2.8,0.2,1.5,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416.0,0.01,5m,2.2,0.8,0.5,168.0,,,,,,,,2504.0,0.015,5m,2.0,1.0,0.5,432.0,,,,,,,,,,,,,,,7632.0,0.015,5m,1.8,0.4,0.5,680.0,4264,0.015,4m,1.6,0.2,0.5,536,,,,,,,,0.35000000000000003,9,COMPLETE
107,107,3.3352541838904726,2025-06-21 19:25:03.804510,2025-06-21 19:25:12.818976,0 days 00:00:09.014466,6096.0,0.01,3m,2.6,0.0,2.0,664.0,,,,,,,,,,,,,,,5552.0,0.015,3m,1.0,0.8,1.5,800.0,2008.0,0.01,5m,1.0,0.4,1.5,984.0,,,,,,,,3344,0.01,1m,1.6,0.0,1.5,80,,,,,,,,4888.0,0.015,4m,2.2,0.8,1.0,824.0,,,,,,,,,,,,,,,6616.0,0.015,3m,1.6,0.4,2.0,360.0,2024.0,0.02,2m,1.0,0.4,2.0,200.0,2840.0,0.015,5m,2.8,1.0,2.0,344.0,,,,,,,,7344.0,0.015,1m,2.0,0.4,1.5,392.0,5360.0,0.01,2m,2.2,0.2,0.5,752.0,1816.0,0.015,2m,1.2,1.0,0.5,968.0,,,,,,,,,,,,,,,2408.0,0.02,3m,1.2,0.0,1.0,824.0,,,,,,,,1200.0,0.01,5m,3.0,1.0,1.0,480.0,5456.0,0.015,3m,1.6,0.4,1.0,376.0,,,,,,,,,,,,,,,7024.0,0.015,5m,2.8,0.2,1.5,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368.0,0.01,5m,2.2,0.8,0.5,160.0,,,,,,,,2512.0,0.015,5m,2.0,1.0,0.5,440.0,,,,,,,,,,,,,,,7648.0,0.015,5m,1.8,0.4,0.5,688.0,4208,0.015,4m,1.4,0.2,0.5,528,6776.0,0.015,3m,1.4,1.0,2.0,448.0,0.35000000000000003,10,COMPLETE
108,108,4.149216480612423,2025-06-21 19:25:12.918115,2025-06-21 19:25:22.335638,0 days 00:00:09.417523,6552.0,0.01,3m,2.6,0.0,2.0,656.0,,,,,,,,,,,,,,,5664.0,0.015,3m,1.0,0.8,1.5,800.0,2072.0,0.01,5m,1.0,0.4,1.5,976.0,,,,,,,,3320,0.01,1m,1.6,0.0,1.5,80,,,,,,,,4856.0,0.015,4m,2.2,0.8,1.0,816.0,,,,,,,,,,,,,,,6576.0,0.015,3m,1.6,0.4,2.0,360.0,1784.0,0.02,2m,1.0,0.4,2.0,192.0,2632.0,0.015,5m,2.8,1.0,2.0,368.0,,,,,,,,7080.0,0.015,1m,2.0,0.4,1.5,336.0,5504.0,0.01,2m,2.2,0.2,0.5,760.0,1840.0,0.015,2m,1.2,1.0,0.5,968.0,,,,,,,,,,,,,,,2336.0,0.02,3m,1.2,0.0,1.0,776.0,,,,,,,,1088.0,0.01,5m,3.0,1.0,1.0,488.0,5448.0,0.015,3m,1.6,0.4,1.0,368.0,,,,,,,,,,,,,,,6864.0,0.015,5m,2.8,0.2,1.5,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.0,0.01,5m,2.2,0.8,0.5,224.0,,,,,,,,2472.0,0.015,5m,2.0,1.0,0.5,432.0,,,,,,,,,,,,,,,7624.0,0.015,5m,1.8,0.4,0.5,696.0,4352,0.015,4m,1.4,0.2,0.5,640,6832.0,0.015,3m,1.4,1.0,2.0,408.0,0.3,10,COMPLETE
109,109,2.4353549976603217,2025-06-21 19:25:22.458439,2025-06-21 19:25:30.556202,0 days 00:00:08.097763,6616.0,0.01,3m,2.6,0.0,2.0,664.0,,,,,,,,,,,,,,,5504.0,0.015,3m,1.0,0.8,1.5,800.0,2088.0,0.01,5m,1.0,0.4,1.5,984.0,,,,,,,,3864,0.01,1m,1.6,0.0,1.5,80,,,,,,,,4408.0,0.015,4m,2.2,0.8,1.0,824.0,,,,,,,,,,,,,,,6648.0,0.015,3m,1.6,0.4,2.0,368.0,1808.0,0.02,2m,1.0,0.4,2.0,200.0,,,,,,,,,,,,,,,7048.0,0.015,1m,2.0,0.4,1.5,392.0,5232.0,0.01,2m,2.2,0.2,0.5,736.0,1824.0,0.015,2m,1.2,1.0,0.5,960.0,,,,,,,,,,,,,,,2416.0,0.02,3m,1.2,0.0,1.0,792.0,,,,,,,,1040.0,0.01,5m,3.0,1.0,1.0,488.0,5376.0,0.015,3m,1.6,0.4,1.0,352.0,,,,,,,,,,,,,,,6144.0,0.015,5m,2.8,0.2,1.5,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408.0,0.01,5m,2.2,0.8,0.5,168.0,,,,,,,,2608.0,0.015,5m,2.0,1.0,0.5,432.0,,,,,,,,,,,,,,,7672.0,0.015,5m,1.8,0.4,0.5,680.0,4288,0.015,4m,1.4,0.2,0.5,656,,,,,,,,0.3,9,COMPLETE
110,110,3.650305731058283,2025-06-21 19:25:30.666273,2025-06-21 19:25:39.182896,0 days 00:00:08.516623,6792.0,0.01,3m,2.6,0.0,2.0,672.0,,,,,,,,,,,,,,,5496.0,0.015,3m,1.0,0.8,1.5,800.0,2064.0,0.01,5m,1.0,0.4,1.5,984.0,,,,,,,,3752,0.01,1m,1.6,0.0,1.5,72,,,,,,,,4224.0,0.015,4m,2.2,0.8,1.0,800.0,,,,,,,,,,,,,,,6808.0,0.015,3m,1.6,0.4,2.0,376.0,1792.0,0.02,2m,1.0,0.4,2.0,200.0,2632.0,0.015,5m,2.8,1.0,2.0,344.0,,,,,,,,7096.0,0.015,1m,2.0,0.4,1.5,392.0,5400.0,0.01,2m,2.2,0.2,0.5,752.0,1760.0,0.015,2m,1.2,1.0,0.5,960.0,,,,,,,,,,,,,,,2272.0,0.02,3m,1.2,0.0,1.0,784.0,,,,,,,,1072.0,0.01,5m,3.0,1.0,1.0,496.0,5456.0,0.015,3m,1.6,0.4,1.0,384.0,,,,,,,,,,,,,,,6328.0,0.015,5m,2.8,0.2,1.5,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408.0,0.01,5m,2.2,0.8,0.5,168.0,,,,,,,,2816.0,0.015,5m,2.0,1.0,0.5,440.0,,,,,,,,,,,,,,,7648.0,0.015,5m,1.8,0.4,0.5,664.0,4368,0.015,4m,1.4,0.2,0.5,736,6768.0,0.015,3m,1.4,1.0,2.0,456.0,0.3,10,COMPLETE
111,111,2.8405147083484636,2025-06-21 19:25:39.298428,2025-06-21 19:25:47.984368,0 days 00:00:08.685940,6816.0,0.01,3m,2.6,0.0,2.0,656.0,,,,,,,,,,,,,,,5512.0,0.015,3m,1.0,0.8,1.5,800.0,1872.0,0.01,5m,1.0,0.4,1.5,984.0,,,,,,,,3368,0.01,1m,1.6,0.0,1.5,72,,,,,,,,4344.0,0.015,4m,2.2,0.8,1.0,800.0,,,,,,,,,,,,,,,6768.0,0.015,3m,1.6,0.4,2.0,368.0,1776.0,0.02,2m,1.0,0.4,2.0,224.0,2864.0,0.015,5m,2.8,1.0,2.0,352.0,,,,,,,,7080.0,0.015,1m,2.0,0.4,1.5,400.0,5360.0,0.01,2m,2.2,0.2,0.5,752.0,1768.0,0.015,2m,1.2,1.0,0.5,968.0,,,,,,,,,,,,,,,2320.0,0.02,3m,1.2,0.0,1.0,808.0,,,,,,,,1024.0,0.01,5m,3.0,1.0,1.0,496.0,5504.0,0.015,3m,1.6,0.4,1.0,344.0,,,,,,,,,,,,,,,6072.0,0.015,5m,2.8,0.2,1.5,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416.0,0.01,5m,2.2,0.8,0.5,176.0,,,,,,,,2792.0,0.015,5m,2.0,1.0,0.5,424.0,,,,,,,,,,,,,,,7640.0,0.015,5m,1.8,0.4,0.5,672.0,4344,0.015,4m,1.4,0.2,0.5,776,6872.0,0.015,3m,1.4,1.0,2.0,464.0,0.3,10,COMPLETE
